cbsa_code,cbsa,ccity,x_ccity,y_ccity,ttract,tcc,tel70,tel80,tel90,tel00,tel12,tgent80,tgent90,tgent00,tgent12,tgent22,mamhi70,mamhi80,mamhi90,mamhi00,mamhi12,mamhi22,mamhv70,mamhv80,mamhv90,mamhv00,mamhv12,mamhv22,apctcol70,apctcol80,apctcol90,apctcol00,apctcol12,apctcol20,pop70,pop80,pop90,pop00,pop10,pop20,popchg80,popchg90,popchg00,popchg10,popchg20,nhwht70,nhwht80,nhwht90,nhwht00,nhwht10,nhwht20,cw80,cw90,cw00,cw10,cw20,nhblk70,nhblk80,nhblk90,nhblk00,nhblk10,nhblk20,cb80,cb90,cb00,cb10,cb20,asian70,asian80,asian90,asian00,asian10,asian20,ca80,ca90,ca00,ca10,ca20,hisp70,hisp80,hisp90,hisp00,hisp10,hisp20,ch80,ch90,ch00,ch10,ch20
15340,"Bucyrus-Galion, OH","Bucyrus, OH",-82.9741,40.8087,13,4,0,0,2,2,1,0,0,0,0,0,,,52237.23998,55444.2,47688.479999999996,48114.0,,,89664.999955,126248.0,100233.0,97900.0,,,0.10533109625,0.103950194,0.10407075125,0.13344999999999999,,,47870,46966,43784,42025,,,-904,-3182,-1759,,,47188,45787,42227,39388,,,-1401,-3560,-2839,,,252,349,588,683,,,94,239,95,,,111,193,211,243,,,71,18,32,,,245,361,533,638,,,115,172,105
19540,"Decatur, IN","Decatur, IN",-84.9294,40.8306,7,2,0,0,1,0,0,0,0,0,0,0,,57010.817505,58859.044330000004,65616.28,55014.75,53351.0,,118437.8215,111551.338,134332.0,119700.0,121450.0,,0.091213545000000007,0.0971579595,0.102399937,0.130193569,0.11510000000000001,,29619,31102,33632,34387,35809,,1483,2531,755,1422,,28690,30159,32210,32521,33080,,1468,2050,311,559,,7,35,68,171,319,,18,32,103,148,,63,55,101,128,205,,-8,46,27,77,,811,809,1118,1412,1637,,-2,309,294,225
21220,"Elko, NV","Elko, NV",-115.7631,40.8324,15,6,0,0,1,1,1,0,0,0,0,1,,,77254.10451,74668.64,76789.44,76907.0,,,186597.5782,192640.0,231777.0,250635.5,,,0.16804167416666665,0.161003157,0.181245329,0.17813333333333334,,,35078,46942,50805,55557,,,11865,3863,4752,,,28084,34173,35392,35723,,,6090,1219,331,,,254,348,455,767,,,93,107,312,,,275,494,741,1092,,,219,247,351,,,4478,9093,11396,13770,,,4616,2303,2374
44980,"Sunbury, PA","Sunbury, PA",-76.7891,40.859,24,3,0,0,0,0,1,0,0,0,0,0,,,41663.50754,46517.67472,35980.56,43445.0,,,81041.7563,110940.0,91728.0,91985.0,,,0.075764526666666665,0.059845634333333335,0.095003216666666668,0.099433333333333332,,,96761,94549,94528,91663,,,-2214,-21,-2865,,,95651,91305,89166,81706,,,-4343,-2139,-7460,,,311,1567,2212,3109,,,1244,645,897,,,169,315,460,752,,,146,145,292,,,532,1041,2253,4151,,,510,1212,1898
11740,"Ashland, OH","Ashland, OH",-82.3153,40.867,11,6,0,0,3,3,3,0,0,0,0,0,,,58661.78878,67696.62,51955.47,61441.5,,,123011.14475,164088.0,144522.0,145500.0,,,0.1706077935,0.19283509316666667,0.261366173,0.25043333333333334,,,47507,52523,53139,52447,,,5016,616,-692,,,46535,51021,51352,48948,,,4486,331,-2404,,,456,513,586,721,,,57,73,135,,,270,369,421,511,,,99,52,90,,,191,339,501,862,,,148,162,361
38700,"Pontiac, IL","Pontiac, IL",-88.6296,40.8803,10,3,0,0,1,1,1,0,0,0,1,0,,,65700.60998,69594.64,63869.4,59271.0,,,108506.0,127968.0,128394.0,113900.0,,,0.085018136333333327,0.12423671166666667,0.11699408033333333,0.12593333333333334,,,39300,39678,38950,35815,,,378,-728,-3135,,,36171,36145,34903,31518,,,-26,-1242,-3385,,,2091,2094,2077,1387,,,3,-17,-690,,,127,182,260,271,,,41,78,11,,,826,1056,1532,1859,,,230,476,327
26540,"Huntington, IN","Huntington, IN",-85.4975,40.8834,9,5,0,0,2,1,2,0,0,0,0,1,,,61097.05039,64500.0,46641.42,53553.0,,,92843.00059,122292.0,107478.0,117315.0,,,0.1219724154,0.1346789682,0.138868133,0.16240000000000002,0,0,35428,38075,37124,36662,,,2647,-951,-462,0,0,34818,37156,35692,33874,,,2338,-1464,-1818,0,0,50,115,286,426,,,58,171,140,0,0,124,154,243,281,,,30,89,38,0,0,281,363,631,1050,0,,82,268,419
41400,"Salem, OH","Salem, OH",-80.8565,40.9003,24,8,0,0,4,5,5,0,0,0,0,1,,,43317.539205,46193.18,43510.95,40042.0,,,81039.001114999992,104232.0,97083.0,90650.0,,,0.078789366375,0.106497022125,0.103323894,0.125075,2,2,108278,112077,107841,101872,0,4216,3799,-4236,-5969,2,1,106058,107047,102326,93462,0,4200,988,-4721,-8864,0,0,1406,2756,3014,3068,,,1338,258,54,0,0,215,371,494,626,,,148,123,132,0,0,406,1309,1348,1752,0,,903,39,404
24260,"Grand Island, NE","Grand Island, NE",-98.342,40.9264,19,11,0,0,2,2,1,0,0,0,0,0,,,60393.34807,63956.48,57487.5,61384.0,,,109868.0037,139492.0,138096.0,164406.0,,,0.15672088663636363,0.16887184900000002,0.171123012,0.19567272727272728,,,63021,68304,72726,77039,,,5283,4422,4313,,,59923,59228,56009,52516,,,-695,-3219,-3493,,,137,266,1198,2279,,,90,932,1081,,,541,708,898,1028,,,165,190,130,,,2229,7731,14033,19699,,,5502,6302,5666
23660,"Galesburg, IL","Galesburg, IL",-90.3712,40.9478,16,9,0,0,3,5,5,0,0,0,0,1,,,50359.94993,54972.92,40355.28,46515.0,,,73320.99934,90472.0,74214.0,74301.0,,,0.11616333644444445,0.13341349711111111,0.14214942311111112,0.14482222222222221,,,56394,55836,52919,49969,,,-558,-2917,-2950,,,51744,49355,45132,39616,,,-2389,-4223,-5516,,,2804,3824,4455,5431,,,1014,631,976,,,319,466,434,677,,,147,-32,243,,,1416,1896,2558,3051,,,480,662,493
30260,"Lewisburg, PA","Lewisburg, PA",-76.8844,40.9645,10,2,0,0,0,0,0,0,0,0,0,0,,,58619.2109,56413.631515,47848.5,71657.0,,,171357.50625,186824.828,211428.0,300064.0,,,0.351924251,0.386914788,0.2126102255,0.36995,,,36186,41633,44947,42680,,,5447,3314,-2267,,,34383,36463,38311,36050,,,2079,1848,-2261,,,857,2744,3298,2729,,,1887,554,-569,,,230,569,692,1092,,,339,123,400,,,639,1622,2346,2001,,,983,724,-345
14100,"Bloomsburg-Berwick, PA","Bloomsburg, PA",-76.4536,41.0026,19,5,0,0,3,3,3,0,0,0,0,0,,,47547.873365,47175.312565,46463.130000000005,55358.5,,,110464.70245000001,133924.37025,131103.0,160700.0,,,0.1385497135,0.1660992455,0.23547493525000002,0.201775,2,2,80948,82395,85562,82849,0,4937,1448,3167,-2713,2,2,79725,79832,80706,74922,0,4915,107,874,-5784,0,0,341,817,1743,1787,,,477,923,44,0,0,359,667,1055,1810,,,308,388,755,0,0,456,776,1673,2627,0,,320,897,954
36900,"Ottumwa, IA","Ottumwa, IA",-92.411,41.0201,11,8,0,0,4,4,4,0,0,0,0,0,,,41303.785285000005,47670.66,46799.55,46834.5,,,56182.499945,73272.0,80388.0,74658.5,,,0.106906526875,0.146268339625,0.13868059324999998,0.1649375,,,35687,36051,35625,35437,,,364,-426,-188,,,34930,34339,31157,27295,,,-591,-3182,-3862,,,270,400,639,1742,,,130,239,1103,,,154,294,367,1283,,,140,73,916,,,224,799,3234,4332,,,575,2435,1098
22300,"Findlay, OH","Findlay, OH",-83.6499,41.0442,13,8,0,0,2,4,3,0,0,0,0,1,,,70099.32115,69368.459999999992,55535.76,69769.5,,,142102.91465,160648.0,148302.0,182150.0,,,0.224957445,0.237312945125,0.24497626987499999,0.2860375,,,65537,71295,74782,74920,,,5758,3487,138,,,62808,66733,67888,65107,,,3925,1155,-2781,,,562,964,1631,2208,,,402,667,577,,,383,1003,1483,1741,,,620,480,258,,,1680,2187,3363,4198,,,507,1176,835
45660,"Tiffin, OH","Tiffin, OH",-83.1773,41.1145,14,6,0,0,2,2,2,0,0,0,0,0,,,56047.49454,57544.361945,44236.71,57640.5,,,111456.99965000001,135450.75875,123417.0,123510.0,,,0.13611395266666668,0.17380452016666667,0.19313107516666667,0.17938333333333334,,,59733,58683,56745,55069,,,-1050,-1938,-1676,,,56574,54821,51739,48213,,,-1753,-3082,-3526,,,1143,1289,1778,2123,,,120,489,345,,,228,290,396,579,,,62,106,183,,,1676,1972,2524,2899,,,296,552,375
20180,"DuBois, PA","DuBois, PA",-78.7609,41.1173,20,2,0,0,0,1,1,0,0,0,0,1,,,46899.03096,48271.19822,43882.02,56705.0,,,100549.827,102247.3735,120960.0,111597.0,,,0.126831555,0.12760687066666668,0.17925503066666668,0.17866666666666667,0,16,78113,83393,81642,80557,,11774,5282,-1751,-1085,0,16,77463,81017,77031,73334,,11714,3555,-3986,-3697,0,0,175,1317,1887,2078,,,167,570,191,0,0,176,289,553,648,,,113,264,95,0,0,200,470,1907,2637,0,,238,1437,730
30820,"Lock Haven, PA","Lock Haven, PA",-77.446,41.1376,9,2,0,0,2,1,1,0,0,1,0,0,,,35998.943935,35263.325025,31559.22,38376.0,,,93796.62744,122386.6152,111510.0,130850.0,,,0.1362404085,0.1793516145,0.1875125375,0.20074999999999998,,2,37184,37915,39238,37450,,5268,732,1323,-1788,,2,36784,37127,37618,34933,,5231,344,491,-2685,,0,142,230,732,650,,,81,502,-82,,0,116,204,286,358,,,74,82,72,,0,91,205,437,662,,,114,232,225
35820,"North Platte, NE","North Platte, NE",-100.7601,41.1403,10,5,0,0,2,2,2,0,0,0,0,1,,,62275.18,63770.72,55276.2,51251.0,,,93297.0,127108.0,134442.0,148812.0,,,0.1401484316,0.1588726378,0.1653875712,0.20082,,,33932,35939,37590,35791,,,2007,1651,-1799,,,31978,33346,34008,30686,,,1368,662,-3322,,,93,245,365,627,,,152,112,262,,,111,187,267,441,,,74,79,168,,,1626,1895,2617,3037,,,261,722,420
47700,"Warsaw, IN","Warsaw, IN",-85.853,41.2381,19,2,0,0,1,2,2,0,0,0,0,0,,,58414.14627,56363.54,43473.78,47855.0,,,115089.4266,124872.0,135387.0,127955.0,,,0.1365687085,0.136627524,0.18702230949999998,0.2264,,,65281,74040,77358,80236,,,8759,3318,2878,,,63284,68800,69531,67986,,,5516,731,-1545,,,298,577,816,1197,,,264,239,381,,,311,506,847,1675,,,195,341,828,,,1256,3721,5634,7492,,,2465,1913,1858
35940,"Norwalk, OH","Norwalk, OH",-82.6157,41.2426,13,4,0,0,1,1,0,0,0,0,0,0,,,59124.420135,68888.58,55870.92,61636.5,,,145506.9998,169850.0,160335.0,159150.0,,,0.11463362725,0.1521462885,0.1351130805,0.166175,,1,56241,59488,59626,58559,,4380,3247,138,-1067,,1,54391,56058,54649,51236,,4057,1667,-1409,-3413,,0,589,733,939,1164,,,144,206,225,,0,148,211,294,401,,,63,83,107,,0,1006,2117,3333,4084,,,1111,1216,751
21740,"Evanston, WY","Evanston, WY",-110.9632,41.2683,3,2,0,0,1,1,1,0,0,0,0,0,,,73096.286435,73527.42,67338.81,138610.0,,,133249.0207,144308.0,235179.0,391316.0,,,0.1578242685,0.1654104635,0.203699533,0.16865,,,18705,19742,21118,20450,,,1037,1376,-668,,,17725,18210,18696,17444,,,485,486,-1252,,,25,36,97,127,,,11,61,30,,,61,106,172,252,,,45,66,80,,,773,1055,1855,1986,,,282,800,131
19580,"Defiance, OH","Defiance, OH",-84.3558,41.2842,9,4,0,0,2,2,2,0,0,0,0,0,,,67599.464195000008,72915.959999999992,50166.9,58977.0,,,117131.9985,141384.0,130725.0,128800.0,,,0.15195881749999998,0.16552932274999999,0.1840608225,0.182925,,,39350,39500,39037,38286,,,150,-463,-751,,,35999,35471,34345,32276,,,-528,-1126,-2069,,,472,764,874,933,,,292,110,59,,,118,168,176,221,,,50,8,45,,,2673,2857,3409,3950,,,184,552,541
36820,"Oskaloosa, IA","Oskaloosa, IA",-92.6442,41.2958,7,4,0,0,2,2,1,0,0,0,0,0,,,48181.884000000005,58347.56,43135.47,54722.5,,,76952.998785,107930.0,111762.0,116313.5,,,0.16032975225,0.19862557525000002,0.227277049,0.2538,,,21522,22335,22381,22190,,,813,46,-191,,,21191,21609,21242,20259,,,418,-367,-983,,,41,175,349,560,,,133,174,211,,,176,242,322,385,,,66,80,63,,,92,190,360,480,,,98,170,120
29660,"Laramie, WY","Laramie, WY",-105.5911,41.3114,10,8,0,0,3,2,1,0,0,0,0,0,,,54196.00172,53259.300195,54282.69,47906.5,,,141868.84240000002,172925.08255,235242.0,272122.5,,,0.33578863825,0.401979242625,0.459108523,0.4616875,,0,30797,32014,36299,37066,,,1218,4285,767,,0,27714,28003,30796,29584,,,289,2793,-1212,,0,239,392,525,640,,,154,133,115,,0,619,672,1287,1475,,,53,615,188,,0,1989,2397,3202,3910,,,409,805,708
36837,"Ottawa, IL","Ottawa, IL",-88.842,41.3456,40,9,0,0,4,5,4,0,0,0,1,1,,,56611.52941,61213.08,56013.3,64573.0,,,103058.0002,120056.0,127638.0,108619.0,,,0.10482975155555556,0.12038835933333333,0.13335662533333334,0.1600111111111111,,,148352,153122,154908,148531,,,4770,1786,-6377,,,141770,141480,137672,124028,,,-289,-3808,-13644,,,1194,2148,3016,4023,,,878,868,1007,,,688,1019,1312,1713,,,328,293,401,,,4391,7694,12082,14894,,,3303,4388,2812
23380,"Fremont, OH","Fremont, OH",-83.1219,41.3503,15,5,0,0,3,4,5,0,0,0,0,0,,,57505.9103,58920.32,54400.5,51758.0,,,115997.0002,125732.0,110250.0,112800.0,,,0.1037589318,0.1104076162,0.1042170486,0.12822,,0,61963,61792,60944,58896,,,-171,-848,-2048,,0,56687,55015,52527,48219,,,-1672,-2488,-4308,,0,1490,1929,2297,2750,,,439,368,453,,0,128,246,280,400,,,118,34,120,,0,3544,4298,5435,6055,,,754,1137,620
12140,"Auburn, IN","Auburn, IN",-85.058,41.3664,9,2,0,0,0,1,1,0,0,0,0,0,,72398.239435,72074.115025,77804.2,51922.71,57238.0,,138360.36945,131811.39260000002,159358.0,132678.0,131509.5,,0.147248035,0.15881829,0.170174161,0.220395264,0.2298,0,33606,35324,40285,42223,43265,,1718,4961,1938,1042,0,33172,34792,39009,40406,40232,,1621,4217,1397,-174,0,28,37,160,275,409,,6,80,115,134,0,48,75,200,269,383,,27,109,69,114,0,286,321,676,1031,1185,12,35,355,355,154
37800,"Pella, IA","Pella, IA",-92.916,41.4086,8,2,0,0,0,0,0,0,0,0,0,0,,62790.078355,66153.344945,73391.540000000008,66327.03,121071.5,,160058.25715000002,129654.8725,186362.0,193977.0,345650.0,,0.134851722,0.21067205449999998,0.29256490300000004,0.3443955315,0.36605,,29669,30001,32052,33309,33414,,332,2051,1257,105,,29110,29413,31074,31834,30918,,304,1661,760,-916,,100,102,174,313,453,,2,68,139,140,,155,283,381,473,582,,128,98,92,109,,164,162,257,531,700,,-1,95,274,169
41260,"St. Marys, PA","St. Marys, PA",-78.5603,41.4273,9,3,0,0,0,0,0,0,0,0,0,0,,,61998.84189,76171.67287,61360.74,60139.0,,,133440.6582,149468.0042,144774.0,131800.0,,,0.11142736166666667,0.147594682,0.18613013566666667,0.201,,,34878,35112,31946,30990,,,233,-3166,-956,,,34676,34643,31345,29466,,,-36,-3298,-1879,,,15,67,148,233,,,36,74,85,,,98,154,153,194,,,56,-6,41,,,56,142,183,294,,,86,41,111
18100,"Columbus, NE","Columbus, NE",-97.3684,41.4299,7,5,0,0,0,1,2,0,0,0,0,1,,,60395.64302,67993.32108,62202.42,68990.0,,,112137.861,132267.9961,133686.0,180900.0,,,0.1483786158,0.1835289896,0.1770594654,0.21719999999999998,,,29733,31566,32237,34296,,,1833,671,2059,,,29288,29035,27167,25583,,,-253,-1868,-1584,,,53,129,211,468,,,46,82,257,,,74,170,203,308,,,96,33,105,,,254,2068,4452,7252,,,1814,2384,2800
36340,"Oil City, PA","Oil City, PA",-79.7067,41.4331,16,4,0,0,3,3,3,0,0,0,0,0,,,44980.789315,47397.317705,41227.2,51719.0,,,70650.379245,73414.69948,60039.0,63700.0,,,0.137656793,0.1417487295,0.1321410135,0.198425,,,59377,57561,54984,50456,,,-1815,-2577,-4528,,,58486,56012,53052,47119,,,-2473,-2960,-5933,,,484,767,882,874,,,283,115,-8,,,135,188,287,322,,,53,99,35,,,202,298,478,577,,,97,180,99
23340,"Fremont, NE","Fremont, NE",-96.496,41.4337,9,7,0,0,2,1,1,0,0,0,0,1,,,50716.34109,60642.04,53895.24,59630.0,,,97155.99798,137428.0,136206.0,159300.0,,,0.13570853085714285,0.14947566928571429,0.17705219114285714,0.19005714285714287,0,0,34501,36160,36691,37167,,,1659,531,476,0,0,33979,34110,32120,29501,,,131,-1990,-2619,0,0,63,192,319,431,,,127,127,112,0,0,119,252,294,304,,,133,42,10,0,0,223,1421,3689,6083,0,,1198,2268,2394
28340,"Kendallville, IN","Kendallville, IN",-85.2641,41.4412,10,3,0,0,1,2,2,0,0,0,0,0,,,65898.1002,67757.68,49010.22,61994.0,,,107597.9989,133128.0,126756.0,141914.0,,,0.097284647,0.13782802466666669,0.16030566799999998,0.15286666666666665,,,37875,46272,47536,47453,,,8397,1264,-83,,,37008,42219,42104,40232,,,5211,-115,-1872,,,58,219,309,426,,,150,90,117,,,98,216,270,456,,,118,54,186,,,625,3299,4567,5249,,,2674,1268,682
40540,"Rock Springs, WY","Rock Springs, WY",-109.2029,41.5875,12,6,0,0,2,2,2,0,0,0,0,0,,,82127.18630500001,68983.18,88695.81,74505.0,,,169653.89685000002,167958.0,209979.0,213771.0,,,0.13893208033333335,0.17379729833333332,0.15415995033333332,0.20375,,,38825,37613,43806,42272,,,-1211,6193,-1534,,,34528,32675,35432,32362,,,-1854,2757,-3070,,,281,344,569,621,,,57,225,52,,,238,347,514,636,,,109,167,122,,,3469,3545,6689,6957,,,75,3144,268
11420,"Angola, IN","Angola, IN",-85.0005,41.6345,9,2,0,0,0,1,1,0,0,0,0,0,,,63479.414999999994,67210.72,53820.270000000004,62221.0,,,129844.00005,157466.0,136773.0,167809.5,,,0.18895635100000002,0.221803193,0.173030688,0.23085,,,27446,33214,34185,34419,,,5768,971,234,,,27010,31931,32513,31429,,,4921,582,-1084,,,51,153,243,425,,,79,90,182,,,131,176,244,315,,,45,68,71,,,193,683,982,1421,,,490,299,439
32740,"Meadville, PA","Meadville, PA",-80.1514,41.6414,23,3,0,0,1,2,2,0,0,0,0,0,,,48256.02849,51675.33617,33983.46,49278.0,,,94470.77165,111501.5699,103320.0,137782.0,,,0.18034499533333331,0.23165647566666664,0.25734222766666665,0.2707,,1,86174,90369,88765,83936,,1930,4196,-1604,-4829,,1,84386,87267,84930,77345,,1921,2880,-2337,-7585,,0,1058,1691,1982,2295,,,633,291,313,,0,272,376,559,600,,,101,183,41,,0,303,536,823,1241,,,217,287,418
12700,"Barnstable Town, MA","Barnstable Town, MA",-70.3002,41.7003,57,11,0,0,3,4,3,0,0,0,0,0,,,79987.99039,87909.2,81125.1,105507.0,,,361395.2381,279035.6566,441756.0,486700.0,,,0.27642476327272725,0.31041492054545455,0.36338098327272728,0.35414545454545454,,,186500,222228,215888,228966,,,35734,-6340,13078,,,177857,207518,197327,194543,,,29662,-10191,-2784,,,2723,5092,5658,9636,,,2369,566,3978,,,941,1851,3026,4472,,,889,1175,1446,,,2287,3000,4687,7903,,,715,1687,3216
30860,"Logan, UT-ID","Logan, UT",-111.8338,41.7364,28,11,0,0,5,6,7,0,0,0,0,1,,,48398.669545,52157.280025,45513.72,66047.0,,,133021.99665,186362.0027,194859.0,272850.0,,,0.3183886251,0.3292686669,0.3869768945,0.36395,0,0,79413,102720,125442,147361,,,23307,22722,21919,0,0,74685,92607,108026,122089,,,17925,15419,14063,0,0,217,507,898,1716,,,250,385,805,0,0,1903,2370,3284,4417,,,467,914,1119,0,0,2017,6377,12054,16100,0,,4360,5676,4046
18860,"Crescent City, CA","Crescent City, CA",-124.2026,41.7558,8,0,0,0,0,1,0,0,0,0,0,0,,,50736.77007,35339.12,35944.02,40571.0,,,175017.0091,156004.0,206892.0,302200.0,,,0.102122643,0.131975199,0.176274945,0.1881,,,23459,27507,28610,27743,,,4049,1103,-867,,,18300,19294,18513,16262,,,993,-781,-2251,,,854,1244,1068,1106,,,391,-176,38,,,434,782,1135,1139,,,348,353,4,,,2413,3829,5093,5321,,,1416,1264,228
44580,"Sterling, IL","Sterling, IL",-89.6962,41.7886,18,4,0,0,1,3,2,0,0,0,0,0,,,57533.149600000004,61128.8,51294.600000000006,53633.0,,,101242.00005,125044.0,110502.0,107111.5,,,0.11623723325,0.1144011905,0.1724468285,0.16065,,,60186,60653,58498,55691,,,467,-2155,-2807,,,55058,53946,50263,45341,,,-1112,-3683,-4922,,,379,734,1067,1296,,,345,333,229,,,167,314,378,475,,,124,56,97,,,4462,5347,6455,7131,,,885,1108,676
44780,"Sturgis, MI","Sturgis, MI",-85.4191,41.7997,17,4,0,0,2,3,2,0,0,0,0,0,,,52969.315365,57127.22,51241.05,55232.5,,,92956.500315,136052.0,121716.0,114000.0,,,0.11998990575,0.14167605625000002,0.139880981,0.117075,,,58913,62422,61295,60939,,,3509,-1127,-356,,,56296,56994,53930,50674,,,698,-3064,-3256,,,1592,1820,2115,2191,,,228,295,76,,,255,449,579,673,,,194,130,94,,,546,2488,4034,5427,,,1942,1546,1393
19940,"Dixon, IL","Dixon, IL",-89.4795,41.8389,9,3,0,0,1,2,2,0,0,0,0,0,,,57755.61002,61551.92,54337.5,58450.0,,,98745.00005,129688.0,121212.0,118600.0,,,0.10285899966666667,0.10601774066666667,0.12574343733333332,0.18386666666666665,,,34392,36062,36031,34145,,,1670,-31,-1886,,,32191,32643,31824,28435,,,452,-819,-3389,,,1212,1850,1889,2192,,,638,39,303,,,170,263,317,361,,,93,54,44,,,727,1147,1802,2324,,,420,655,522
47620,"Warren, PA","Warren, PA",-79.145,41.8437,13,3,0,0,1,1,2,0,0,0,0,1,,,52833.98509,52977.13976,43001.28,43933.0,,,93532.83371,101828.4952,87570.0,104700.0,,,0.16607300833333333,0.207097546,0.25085589533333336,0.24926666666666666,0,0,45050,43863,41815,38587,,,-1188,-2048,-3228,0,0,44687,43177,40827,36310,,,-1511,-2350,-4517,0,0,53,132,221,325,,,48,89,104,0,0,110,162,252,300,,,45,87,48,0,0,116,151,305,415,0,,35,154,110
17540,"Clinton, IA","Clinton, IA",-90.1887,41.844,12,7,0,0,3,3,3,0,0,0,0,0,,,59846.57628,63339.0,53633.16,56360.0,,,88128.48889,113004.0,121338.0,115300.0,,,0.13988418157142857,0.14184914685714287,0.15095429657142856,0.17305714285714285,,,51040,50149,49116,46460,,,-891,-1033,-2656,,,49691,47722,45454,41226,,,-1969,-2268,-4228,,,724,1143,1708,2047,,,419,565,339,,,188,321,387,455,,,133,66,68,,,294,627,1243,1539,,,333,616,296
42420,"Scottsbluff, NE","Scottsbluff, NE",-103.6675,41.8666,13,5,0,0,1,2,2,0,0,0,0,1,,,51585.74914,53892.76,43404.48,55208.0,,,87395.003,113175.9998,113778.0,117877.0,,,0.145310099,0.1762283958,0.2212601722,0.23693999999999998,,,38426,39245,38971,37893,,,819,-274,-1078,,,32268,31650,29827,27366,,,-618,-1823,-2461,,,52,138,244,409,,,65,101,163,,,175,281,291,471,,,103,10,180,,,5300,6432,7863,8297,,,1132,1431,434
10300,"Adrian, MI","Adrian, MI",-84.0372,41.8975,23,5,0,0,4,4,4,0,0,0,0,0,,,45785.90143,60200.0,43490.16,43058.0,,,81038.99936,143448.0,91098.0,95800.0,,,0.1498533304,0.1797749122,0.1891258362,0.19426,,,91475,98890,99892,99423,,,7415,1002,-469,,,83804,88188,87483,83126,,,4385,-705,-4357,,,1365,2363,3050,3546,,,996,687,496,,,463,605,730,910,,,133,125,180,,,5515,6884,7614,8494,,,1370,730,880
40300,"Rochelle, IL","Rochelle, IL",-89.0687,41.9231,11,3,0,0,1,1,1,0,0,0,0,0,,,62760.96134,67551.282,61227.18,61201.0,,,134610.9996,172515.9914,184716.0,156793.0,,,0.086804596666666664,0.13575728833333334,0.15755471233333332,0.15073333333333333,0,0,45957,51032,53497,51788,,,5073,2465,-1709,0,0,44275,47057,47425,43120,,,2783,368,-4305,0,0,67,307,705,994,,,206,398,289,0,0,123,306,352,467,,,183,46,115,0,0,1380,3066,4741,5797,0,,1685,1675,1056
28740,"Kingston, NY","Kingston, NY",-73.9974,41.927,47,8,0,0,4,6,5,0,0,0,0,0,,,61333.38687,52485.8,56293.02,62827.0,,,206288.4003,138288.0,227934.0,220252.0,,,0.1808569527142857,0.18120161285714284,0.19866781914285714,0.2612,,,165304,177749,182493,181842,,,12447,4744,-651,,,148765,152065,149099,136695,,,3295,-2966,-12404,,,7195,10319,12055,13275,,,3123,1736,1220,,,1903,2644,3801,5016,,,741,1157,1215,,,6835,10939,15909,21112,,,4107,4970,5203
17740,"Coldwater, MI","Coldwater, MI",-85.0005,41.9403,12,3,0,0,2,2,2,0,0,0,0,0,,,55132.82181,61228.720345,52419.78,53586.5,,,86556.786175,125714.53135,107604.0,114498.5,,,0.1345590865,0.13011573375,0.14370853125,0.1433,,,41500,45786,45248,44861,,,4285,-538,-387,,,39974,42133,41116,39024,,,2159,-1017,-2092,,,686,1285,1529,1412,,,566,244,-117,,,150,261,390,472,,,101,129,82,,,468,1365,1804,2583,,,897,439,779
14620,"Bradford, PA","Bradford, PA",-78.6498,41.955,12,3,0,0,2,2,2,0,0,0,0,0,,,46678.90747,47374.77511,43365.42,41679.0,,,68790.53561,69135.99428,59346.0,59297.0,,,0.15077288933333333,0.15839851266666666,0.16974352866666667,0.18173333333333333,,,47130,45936,43450,40428,,,-1194,-2486,-3022,,,45887,44077,41039,36987,,,-1811,-3038,-4052,,,460,902,1138,1098,,,442,236,-40,,,150,181,270,320,,,17,89,50,,,511,485,757,642,,,-26,272,-115
42380,"Sayre, PA","Sayre, PA",-76.5153,41.9784,14,1,0,0,0,1,1,0,0,0,0,0,,,52158.45981,57342.4671,51424.38,57788.0,,,111046.8685,122464.3862,123984.0,156100.0,,,0.164842094,0.18704671,0.233866804,0.2288,6,7,60980,62774,62622,59967,1,4101,1794,-152,-2655,6,7,60266,61231,60584,55717,1,4052,966,-647,-4867,0,0,148,328,438,731,,,180,110,293,0,0,212,367,457,631,,,146,90,174,0,0,218,398,702,873,0,,180,304,171
35740,"Norfolk, NE","Norfolk, NE",-97.4138,42.0327,13,7,0,0,1,3,3,0,0,0,0,1,,,51231.62984,58779.28,51318.54,53222.0,,,111230.0003,129344.0,129654.0,163096.0,,,0.14761345542857143,0.18090386242857143,0.22096503485714286,0.1967,,,46726,49538,48271,48744,,,2812,-1267,473,,,45460,45034,41889,39988,,,-426,-3145,-1901,,,261,438,673,773,,,167,235,100,,,99,220,259,686,,,117,39,427,,,606,3247,4878,6008,,,2641,1631,1130
11180,"Ames, IA","Ames, IA",-93.6199,42.0347,27,16,1,0,2,2,3,0,0,0,0,0,65080.65868,53147.99979,57753.3398,78690.0,60052.86,70634.0,179709.0391,182932.3193,160943.0011,198316.0,203364.0,225500.0,0.39239718555555553,0.41773165244444443,0.41815646923076921,0.46947610923076921,0.4964357340769231,0.5055,44562,98509,99438,106205,115848,125250,13245,929,6767,9643,9402,43546,94936,93593,97950,103006,104662,11077,-1343,4357,5056,1656,300,833,1232,1756,2925,4298,471,394,520,1169,1373,434,1323,3510,4502,6071,7778,787,2187,992,1569,1707,77,707,939,1456,3200,5741,503,217,517,1744,2541
